Industry Name,number_of_firms,forward_pe,expected_growth,peg_ratio,pbv,roe,roic,price_sales,net_margin,ev_sales,pre_tax_operating_margin,ev_ebitda,beta,de_ratio,effective_tax_rate,std_dev_equity,retention_ratio,fundamental_growth,net_capex_sales,sales_invested_capital,dividend_payout,dividend_yield,cost_of_equity,after_tax_cost_of_debt,cost_of_capital,raw_pe_score,raw_pbv_score,raw_ps_score,raw_ev_ebitda_score,adj_pe_score,adj_pbv_score,adj_ps_score,adj_ev_ebitda_score,raw_composite_score,adjusted_composite_score,quality_overlay_delta,pe_model_predicted,pe_model_residual,pe_model_mispricing,pe_model_mispricing_z,pbv_model_predicted,pbv_model_residual,pbv_model_mispricing,pbv_model_mispricing_z,ps_model_predicted,ps_model_residual,ps_model_mispricing,ps_model_mispricing_z,ev_ebitda_model_predicted,ev_ebitda_model_residual,ev_ebitda_model_mispricing,ev_ebitda_model_mispricing_z,regression_composite_score,final_value_score,valuation_regime,action,score_q25,score_q75
Oil/Gas (Production and Exploration),83.0,9.820917060562744,0.00922,14.482472290156187,1.2554937305095584,-0.05875293297076377,0.35598919262036666,1.0790180066620296,-0.047634443755313643,1.7771363087903178,0.38212664777162914,2.659760553058777,0.9512282710265145,0.8646894580554331,0.10574433914567677,0.5705387624071435,0.9965932265947068,-0.058552775041236,0.17815347527576336,1.0462348032483277,0.0034067734052931845,0.08952328248980551,0.08962972988309731,0.042738237199999994,0.0678853159698867,0.890241887442477,0.6235580212290911,0.5022030879514702,1.8894937679869257,-0.13418320383358798,-0.38135745186805564,-2.077710496808665,4.01416459029423,0.976374191152491,0.3552283594459802,-0.6211458317065108,22.562970225691828,-12.742053165129084,12.742053165129084,1.176250136722233,1.5486950659985494,-0.2932013354889911,0.2932013354889911,0.23733491015872424,0.601825306413267,0.4771927002487626,-0.4771927002487626,-0.4105977114615684,12.105902397126382,-9.446141844067604,9.446141844067604,2.321335805170978,0.8310807851475916,0.5455693297266248,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Publishing & Newspapers,59.0,16.738006713033013,0.08095000000000001,2.153498536268811,1.3721096044821595,0.06438326423353909,0.12867078618315317,0.5784121518592883,0.019371583281527983,0.9582654081713938,0.07551503419098793,7.520678799329446,0.7559450121113961,0.7757908814938851,0.13365312936339585,0.30181202872026125,0.22283015144664908,0.01434653251978914,-0.03484866729304865,2.0802427761434448,0.7771698485533509,0.02602817108311064,0.07933830213827057,0.041070036799999994,0.06262002094344676,0.2862955559161002,0.5609755576678325,0.8162831268262755,0.9323678677258249,0.3690786948751624,0.2828197520820259,0.12376830623312388,1.5299518105569359,0.6489805270340083,0.576404640936812,-0.07257588609719634,18.340528392135937,-1.6025216791029244,1.6025216791029244,0.1479327012465858,1.7593245103436068,-0.38721490586144736,0.38721490586144736,0.31343518521659697,1.070142867578528,-0.49173071571923976,0.49173071571923976,0.4231068631695884,9.779631848123618,-2.2589530487941714,2.2589530487941714,0.5551249050594416,0.3598999136730532,0.48980275003130846,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Hotel/Gaming,103.0,23.71720725173408,0.150188,0.9988898847489384,3.774688904797951,0.24160465157698016,0.20544454906208173,1.661970788640616,0.08585152729937234,2.130699140846528,0.1395961383779438,10.91827728653995,0.9224834174320384,0.3887507145737185,0.16057562124923616,0.3669516937585123,0.2469084590796854,0.059654232227356455,0.0020983734298663575,1.7619095071843063,0.7530915409203146,0.03890204293971351,0.08811487609866842,0.041070036799999994,0.07494569123169474,-0.32307381387804673,-0.728380053990785,0.13645859920961056,0.2633729688109932,-0.344893609501232,1.2450210102678663,0.34063487110544644,1.2226751989203541,-0.162905574962057,0.6158593676981087,0.7787649426601657,20.579211607142092,3.1379956445919888,-3.1379956445919888,-0.28967606382983657,4.568702163494756,-0.7940132586968054,0.7940132586968054,0.6427223979159468,2.0500622883556283,-0.3880914997150122,0.3880914997150122,0.3339310964681626,11.887051026543242,-0.9687737400032912,0.9687737400032912,0.23807065433718444,0.23126202122286432,0.4620204291080109,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Power,69.0,14.13039274014726,0.0660661111111111,2.649028209241525,1.587226563344488,0.10222627028699185,0.10065075463923492,1.2765145928505777,0.06350914924574219,1.9168369822031919,0.1439013696308483,8.821247532499953,0.61685801452946,0.6037846008072761,0.22279979384362356,0.27589993543300684,0.18530092782236474,0.018942622731999426,0.07052158720660673,0.9025072674250679,0.8146990721776353,0.04053290518971266,0.07200841736570254,0.038564386400000004,0.05941758011994735,0.5139720748114205,0.4455320182867918,0.37829375913991914,0.6762829149409708,0.8666530704537454,0.7030957919970537,0.46203761136812393,0.465459741418012,0.5035201917947756,0.6243115538092338,0.12079136201445817,16.403726127426268,-2.273333387279008,2.273333387279008,0.20985697304419135,1.8424420225908076,-0.2552154592463196,0.2552154592463196,0.2065868424177662,1.363076353401073,-0.08656176055049536,0.08656176055049536,0.0744815684808041,10.023110841473127,-1.2018633089731736,1.2018633089731736,0.29535109445692165,0.19656911959992082,0.4532145801255086,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Rubber& Tires,10.0,12.075262207113044,-0.03374999999999999,,1.36708981739678,0.06049770924484149,0.08538486676799882,0.534633307646052,0.029017796778792924,0.7291125463967167,0.06468695635558133,6.057389333841595,0.8070520560869543,0.5046114189891948,0.21879053839552937,0.26559105361797875,0.17640275341619827,0.010671962486162631,0.01872244874178124,1.7152067031681641,0.8235972465838017,0.044701624809287445,0.08203164335578249,0.038564386400000004,0.0674537437498093,0.69341004780207,0.5636694502885733,0.8437499671767651,1.2204929041985444,0.21952855482813563,-0.038771815231057716,0.11617840430116161,0.738348576676693,0.8303305923664883,0.2588209301437331,-0.5715096622227552,19.023523394771075,-6.948261187658032,6.948261187658032,0.6414110085752218,1.6335593529471053,-0.26646953555032526,0.26646953555032526,0.21569657305414286,1.250748929537998,-0.7161156218919461,0.7161156218919461,0.6161775637754513,10.492527931781519,-4.435138597939924,4.435138597939924,1.0899101663140416,0.6407988279297143,0.41161208925812554,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Auto Parts,58.0,15.248815142289716,0.2795072222222223,0.6926037945762515,1.235201759632971,0.0077463414705390395,0.09165239472576614,0.35793399050966057,0.0016692477037537966,0.5468604301686457,0.048651497519556934,5.810645344163822,1.094236021093234,0.79680490550053,0.14359021470143365,0.3589493179373741,-3.194403304431959,-0.02474493879074823,0.00839566062434019,3.0450919316264087,4.194403304431959,0.019560863930723604,0.09716623831161343,0.041070036799999994,0.0722900102873202,0.4163201517038996,0.6344478039379916,0.9546110924770627,1.2690773590874005,2.2177020457161913,-1.0064022745407586,-0.9944063037722177,0.7318920569070337,0.8186141018015886,0.2371963810775622,-0.5814177207240263,15.95596727756584,-0.7071521352761234,0.7071521352761234,0.06527894563164216,1.5635462272574778,-0.32834446762450686,0.32834446762450686,0.26578188873120756,1.3564731901578697,-0.9985391996482091,0.9985391996482091,0.8591873051840235,11.022560957121202,-5.21191561295738,5.21191561295738,1.2807987139729233,0.6177617133799491,0.38942251399851696,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Oilfield Svcs/Equip.,58.0,18.40379114664643,0.12244571428571428,0.9821361163198257,1.1228031335179045,0.05958279739645367,0.11372536605883717,0.540480393949843,0.026971803071401644,0.6472964733758243,0.06874715474504203,5.695293120641159,0.901946460591128,0.4002982870155729,0.11709108017878869,0.4113112320365592,-0.31397087190252027,-0.018707262848955773,0.0364369555238237,1.8933034380589302,1.3139708719025203,0.06557159888726984,0.08703257847315245,0.041070036799999994,0.07389343028647742,0.14085224834883703,0.6947670613731703,0.840081506099092,1.291790475250371,0.32716235537417027,0.07093965861028026,-0.4155076939271965,0.757579100103442,0.7418728227678677,0.185043355040174,-0.5568294677276937,19.208967547275407,-0.8051764006289766,0.8051764006289766,0.0743278056567229,1.9202586460419455,-0.797455512524041,0.797455512524041,0.6455087665437294,1.3633576650734611,-0.8228772711236181,0.8228772711236181,0.7080400101698228,11.201508926928717,-5.506215806287559,5.506215806287559,1.353121318007832,0.6952494750945268,0.38912580306191513,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Business & Consumer Services,176.0,16.3525251871285,0.11096,2.0213899792233274,4.144327275753015,0.17108282002975586,0.2905655881061073,1.205631046224946,0.04315032610163643,1.5122485324465424,0.08630904819670403,12.81369735751866,0.8441548817333945,0.3091085123070799,0.1721249811619091,0.3575405962175736,0.37382979516418535,0.06395585556783483,0.009636344872668965,4.3830177147434375,0.6261702048358146,0.022411042431593628,0.08398696226734989,0.041070036799999994,0.07385335847569222,0.319952796914571,-0.9267482442988502,0.42276608575410746,-0.10983957044540943,0.25267007306330846,0.7055274364633374,0.37172290843821026,1.333614458916173,-0.07346723301889528,0.6658837192202572,0.7393509522391525,19.80606249173792,-3.4535373046094193,3.4535373046094193,0.31880448732070615,3.8987781439154463,0.24554913183756844,-0.24554913183756844,-0.19876233185305656,1.4620923225212246,-0.2564612762962786,0.2564612762962786,0.2206706285969397,9.705050637549686,3.1086467199689736,-3.1086467199689736,-0.7639323075826195,-0.10580488087950757,0.3572082791803513,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Food Processing,173.0,16.745690313639106,0.07156944444444445,2.727717613892264,3.032061066084608,0.15522382499130627,0.1474400022875708,1.2023871139223785,0.056322132834713566,1.5637147004285352,0.09375737071672618,12.43404956723879,0.4645708081163889,0.35129584938276043,0.1348913828762827,0.31529608878023413,0.25916428191884233,0.04022847114056794,0.019813022891481125,1.8762216167112236,0.7408357180811577,0.03470217473169045,0.06398288158773369,0.041070036799999994,0.058026238358822015,0.28562468382507467,-0.32984529133254287,0.4248013283984411,-0.03508605379605229,0.9658973783493687,1.0137014072847017,0.9558673038960119,0.444569934175922,0.08637366677373015,0.8450090059265011,0.7586353391527709,14.495048074648752,2.2506422389903538,-2.2506422389903538,-0.2077622975683466,2.3910243553341957,0.6410367107504125,-0.6410367107504125,-0.5188939194313663,1.065309870101367,0.1370772438210115,-0.1370772438210115,-0.11794732521479404,8.716733425681415,3.717316141557374,-3.717316141557374,-0.9135093672086312,-0.43952822735578456,0.3311941126135868,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Packaging & Container,42.0,15.366990358785623,0.10833,2.0467725015234657,1.3810115210684648,0.07124828608531002,0.09609461533686932,0.8104850681118979,0.03371756685360103,1.2688793248589076,0.07617811171429116,8.344123102873311,0.7692410140131976,0.6315936633055967,0.14726512030439964,0.33798304014883823,-0.10016532549708779,-0.007136607766844708,0.022233528896454708,1.486052767679795,1.1001653254970878,0.0457687616613072,0.08003900143849552,0.041070036799999994,0.06495402551294013,0.40600201328645846,0.5561983017813936,0.6706806136732272,0.7702298044187609,0.7280069329542077,0.1900469104351775,-0.13627112820668788,0.47884162606557984,0.6007776832899601,0.3151560853120693,-0.2856215979778908,17.857012926927524,-2.4900225681419013,2.4900225681419013,0.22986008206540728,1.736496751028373,-0.3554852299599083,0.3554852299599083,0.28775126475662355,1.2487711778433657,-0.43828610973146775,0.43828610973146775,0.3771207596581456,10.132143377253751,-1.7880202743804396,1.7880202743804396,0.43939584560627937,0.33353198802161393,0.3225064463958871,neutral,market_weight,-0.3828552773019129,0.6002386171660951
R.E.I.T.,138.0,19.592972479250733,0.08401666666666666,1.2467715212045192,0.7197641973531743,0.06430958546749445,0.04019503442940416,6.016054388867327,0.46491044165786183,10.074830575250981,0.5015335147473251,18.830894211370666,0.596456239916828,0.7529427394507399,0.11720965405480303,0.270068233177189,0.4427974032468348,0.028476117448886926,0.0782819922561657,0.09078612745291983,0.5572025967531652,0.04305966811549954,0.07093324384361682,0.038564386400000004,0.0570298255242461,0.037022207185567056,0.9110598239024282,-2.595292804221775,-1.2946393683457083,0.3821634099326102,0.4598010531354214,1.8612736361108095,-0.2940008143267478,-0.735462535369872,0.6023093212130233,1.3377718565828953,16.627038850847526,2.9659336284032065,-2.9659336284032065,-0.27379259768478637,1.091298998553481,-0.3715348012003066,0.3715348012003066,0.3007427592942363,5.8078069667269725,0.20824742214035474,-0.20824742214035474,-0.17918529538282135,16.784805093310315,2.046089118060351,-2.046089118060351,-0.5028148008710145,-0.16376248366109647,0.29588059926337534,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Restaurant/Dining,38.0,14.550707109097772,0.15218363636363638,1.300098280060324,3.295789032800274,0.13118697991307524,0.18014488427560363,0.6943922430828501,0.023796113097014862,0.9004280789071801,0.05555676677095473,12.149672080153529,0.7109432766326325,0.3902787654456162,0.1274008528057832,0.3160226509608132,0.3541428017742564,0.046458924622719555,0.007028990483162974,3.8786401300163553,0.6458571982257436,0.022132866670959102,0.07696671067853973,0.041070036799999994,0.06688980386450956,0.4772735015719034,-0.47137615934238,0.7435172348361517,0.020908522650340634,0.8853487105405391,0.36487052874529174,0.5414757343818728,0.4959687353338859,0.19258077492900394,0.5719159272503974,0.3793351523213935,17.941374120907348,-3.390667011809576,3.390667011809576,0.31300077660444864,2.702853205599005,0.592935827201269,-0.592935827201269,-0.4799581524552304,1.055488161177668,-0.361095918094818,0.361095918094818,0.3107029036918535,9.24027215753881,2.9093999226147194,-2.9093999226147194,-0.7149685367226097,-0.1428057522203845,0.28602725546208463,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Farming/Agriculture,46.0,16.922198149398717,0.060325,2.3729497010897145,1.383488786344325,0.09259216384390563,0.05831123705283598,0.7300594408481667,0.044883497488739356,1.340344291594316,0.07539376612072805,12.313073079389834,0.4869905384107491,0.9680043906255478,0.1741894264700056,0.30900687266056637,0.45694990971357874,0.04230998090865757,0.024181813536673414,1.019224463443937,0.5430500902864213,0.033386305278530634,0.06516440137424648,0.041070036799999994,0.053313080915662704,0.2702133959498904,0.5548688655856445,0.721139640261074,-0.01126550714693067,0.7578531259822253,0.6934945470951156,1.113156738139828,-0.3651398507656718,0.38373909866241956,0.5498411401128743,0.16610204145045476,15.19860809794912,1.723590051449598,-1.723590051449598,-0.15910881923008652,1.3019138487076867,0.08157493763663837,-0.08157493763663837,-0.06603169273736872,0.9699368418645157,-0.23987740101634902,0.23987740101634902,0.20640112859504642,8.564917896531812,3.7481551828580226,-3.7481551828580226,-0.9210878867724995,-0.2349568175362271,0.23592195705323377,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Retail (Distributors),117.0,15.627286821706146,0.1112223076923077,1.3374415297556932,2.261246423716119,0.13635446067685222,0.10220846273039408,0.8577008312231861,0.051691535626436455,1.2976004726421797,0.08490519089168157,11.636208179205001,0.8873265732983074,0.5734875431169433,0.16374415204935291,0.30783868656971264,0.19883179697751419,0.027111602442278324,0.02482988096758496,1.4378711784001255,0.8011682030224858,0.04828445210930253,0.08626211041282081,0.041070036799999994,0.0697909973252414,0.3832749558405571,0.08381605360446337,0.6410574509170898,0.12201073699512623,0.3059079820173098,0.3572483198054834,0.1865100362196611,-0.22204147215409809,0.3075397993393091,0.15690621647208905,-0.15063358286722003,20.039614936037257,-4.41232811433111,4.41232811433111,0.40731281532780683,2.788023873874026,-0.526777450157907,0.526777450157907,0.42640555711780864,1.6185722478407325,-0.7608714166175464,0.7608714166175464,0.6546874296627447,11.020507069160606,0.6157011100443945,-0.6157011100443945,-0.15130505719932405,0.33427518622725905,0.22785380437415706,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Hospitals/Healthcare Facilities,29.0,13.511873255586007,0.216475,0.8704873938700189,1.1028984634992565,0.012493979392218763,0.04834912106613593,0.5024624352415177,0.004755702724963819,1.3971491954006727,0.05971781133481438,10.226737182900944,0.7055198508828786,1.9363846458562322,0.22432513068473298,0.3420928793210387,-0.4273691291101174,-0.005339541091972286,-0.04375451884635818,1.0437445783910393,1.4273691291101174,0.013509752731217356,0.0766808961415277,0.041070036799999994,0.0531974872659262,0.5679763732152945,0.7054489972340943,0.8639339677403102,0.3995387940169502,1.6312270233617174,-0.4979012138615828,-0.10887682928226067,0.5063035698945011,0.6342245330516623,0.3826881375280938,-0.2515363955235685,16.266563680170517,-2.75469042458451,2.75469042458451,0.25429222014332475,0.6979281869955654,0.4049702765036911,-0.4049702765036911,-0.327807457052208,0.8348043346167586,-0.33234189937524095,0.33234189937524095,0.28596167383769444,8.877222918693736,1.3495142642072082,-1.3495142642072082,-0.3316354796281787,-0.02979726067484187,0.2176939782469195,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Retail (Grocery and Food),34.0,17.45703278991724,0.1490875,1.251785861225995,2.2216299211909534,0.11180215539259092,0.10036750868108366,0.3810262639951671,0.018066679394826066,0.5448438779866371,0.03546053932333529,9.732037742962355,0.9801112573779331,0.5316995522427351,0.23457579804843465,0.39324248747737517,0.3551277235185458,0.03970404492903752,0.008947337283021184,3.7088440103998184,0.6448722764814542,0.03057715903266407,0.09115186326381708,0.041070036799999994,0.07376693639136346,0.22351580558411654,0.10507643815801221,0.9401230035255392,0.4969462431492513,0.015065489435554025,-0.06577891072233996,0.09913816668109818,-0.06947556395588739,0.4414153726042298,-0.005262704640393787,-0.4466780772446236,21.571348654948988,-4.114315865031749,4.114315865031749,0.37980257467502243,2.65743927446778,-0.4358093532768268,0.4358093532768268,0.35277047266440936,1.3767742696137315,-0.9957480056185644,0.9957480056185644,0.8567856383516937,10.928001147400389,-1.195963404438034,1.195963404438034,0.2939012263657378,0.4708149780142158,0.18516836842145007,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Trucking,7.0,17.34991637646468,-0.039900000000000005,,1.468265719080051,0.10455648218347234,0.08647951719775196,0.3767687117906443,0.02222895103445894,0.6193177291410018,0.03704214974037786,9.14722396993555,0.9595461398809536,0.7626365164247518,0.18560715398080577,0.2818079829405904,0.6451619586272621,0.06745586483266545,0.046604533889036,2.866705788463735,0.35483804137273794,0.02093506493506494,0.09006808157172624,0.038564386400000004,0.06778407786321437,0.2328683755523014,0.5093729213112365,0.9427941911456581,0.6120974101993879,-0.8372588394520153,0.21713966846431343,0.4950068045811239,-0.26410955753970866,0.574283224552146,-0.09730548098657166,-0.6715887055387176,22.013815768363898,-4.663899391899218,4.663899391899218,0.4305359761324318,2.472336667346212,-1.004070948266161,1.004070948266161,0.8127558078898387,1.394110894393455,-1.0173421826028108,1.0173421826028108,0.875366223607934,9.823401501579504,-0.6761775316439529,0.6761775316439529,0.16616679494845824,0.5712062006446657,0.17009919166592327,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Retail (Building Supply),26.0,13.606034750732617,0.10762000000000001,1.815190527761579,1.2627078927816195,0.047327755599221116,0.09551114942956646,0.4572833639312096,0.016525957830814092,0.6934298732867246,0.05472154559003212,9.278993946166509,1.205868718100548,0.6228724601178979,0.20468591997778962,0.3144548033791656,0.1903488008015528,0.009008781522940715,-0.006459738093217605,2.2014752002760427,0.8096511991984472,0.029260328782995983,0.10304928144389888,0.041070036799999994,0.07926111229548055,0.5597549256958851,0.6196865067247934,0.8922793103633214,0.5861516010461071,-0.2422559377345483,-0.6912226114298995,-0.7306510522482254,0.0666294139023775,0.6644680859575268,-0.39937504687757386,-1.0638431328351006,24.316223770468515,-10.710189019735898,10.710189019735898,0.9886837808259675,2.2800206562839826,-1.017312763502363,1.017312763502363,0.8234745347475493,1.6822888491319878,-1.2250054852007781,1.2250054852007781,1.0540489166936144,12.378513085453886,-3.099519139287377,3.099519139287377,0.7616892563771056,0.9069741221610592,0.12316462073787943,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Grand Total,6560.0,22.46035837825995,0.14108918445121968,1.1862322437533366,2.0573293525329746,0.12082335028732083,0.08098877180569838,1.6000495075279835,0.08215223857560042,2.336580862333208,0.11650549871002927,,0.9100723921799877,0.67533628626753,0.13058533800800304,0.3842766343049974,0.432795457576476,0.052291797173523856,0.028351794539284825,0.8231131487726756,0.567204542423524,0.029122300698265532,0.08746081506788535,0.041070036799999994,0.06876046447600948,-0.21333557069268091,0.19324911997959568,0.1753080017734235,,-0.3351767024730803,0.1462953833986578,0.28121993695686465,,0.05174051702011276,0.030779539294147385,-0.020960977725965373,20.788333455666077,1.6720249225938737,-1.6720249225938737,-0.15434871588719395,2.55459447790651,-0.4972651253735356,0.4972651253735356,0.40251649488147084,1.9909686719868274,-0.3909191644588439,0.3909191644588439,0.336364144316532,,,,,0.19484397443693627,0.09640531335126294,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Transportation (Railroads),8.0,11.293506583777008,0.08,3.7992222586594666,1.2067497081995915,-0.0023536438062005146,0.013510514893708442,1.3695796162523544,-0.0018149359385672625,1.6281924750978902,0.016523552462466125,6.965550704934329,0.6630658652210426,0.41172896543528065,0.12744508912390679,0.23637799601710838,0.9933031756952979,-0.0023378818671545396,-0.11699977231800963,0.937077930477446,0.006696824304702043,0.01864897949930858,0.07444357109714894,0.038564386400000004,0.0639794523054348,0.7616668529882371,0.6497167326988469,0.31990477729424655,1.0416738568804038,0.6717590559247988,-0.8314978083202603,-0.6091615113425859,0.9999224517049944,0.6932405549654336,0.05775554699173674,-0.6354850079736969,18.621311126408585,-7.327804542631577,7.327804542631577,0.6764475852865328,0.2920316963131131,0.9147180118864784,-0.9147180118864784,-0.7404281321215057,0.7008520872653085,0.6687275289870459,-0.6687275289870459,-0.575402752075403,10.850997339301577,-3.8854466343672476,3.8854466343672476,0.9548264826345123,0.0788607959310341,0.06619764656745568,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Steel,57.0,14.250386545175319,0.19387181818181815,0.8172650590302222,0.7172299773638839,0.02547196923518157,0.020526101860812947,0.4793644533516789,0.01608591335721946,0.547374668152873,0.01617122518113072,8.26880882070412,0.9060436092256167,0.4097319823832992,0.13952150202889507,0.33467181059091394,0.4396596342262322,0.011198996676961769,0.05844308490857544,1.476844595603764,0.5603403657737678,0.018803201846459814,0.08724849820618999,0.041070036799999994,0.07382694519340999,0.5034951514240379,0.9124198251160986,0.8784256381438629,0.7850593585218381,0.6012194285173504,-0.5627603513662792,-0.16440634817283842,-1.077664893241473,0.7698499933014594,-0.30090304106581006,-1.0707530343672695,20.70774007459778,-6.457353529422461,6.457353529422461,0.5960941202657442,1.129581715467181,-0.41235173810329706,0.41235173810329706,0.3337824589145312,1.2483019895637972,-0.7689375362121184,0.7689375362121184,0.6616278758266949,11.125070026574086,-2.8562612058699663,2.8562612058699663,0.7019099983418933,0.5733536133372159,0.048799620695400336,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Retail (Automotive),22.0,14.756491858938574,0.26189999999999997,0.9056782018861067,1.716174661746618,0.06329807895058095,0.08674150831729856,0.3548914296427097,0.01155975993169859,0.45492110601860825,0.024453624768496694,12.355395677302417,1.0428769506303825,0.389596988421666,0.12419691117262724,0.3244805070530552,0.4227928413633496,0.026761974652357752,0.000259550416623393,4.067065447155724,0.5772071586366504,0.018801175873463673,0.09445961529822117,0.041070036799999994,0.07949094512311186,0.4593059818497843,0.37633140781551994,0.9565199947126297,-0.01959892329922798,0.5341652784273889,-0.5384250578782809,-0.21527640161967274,-0.8394723792673423,0.4431396152696765,-0.26475214008447673,-0.7078917553541533,22.465845335504845,-7.709353476566271,7.709353476566271,0.7116693019040022,2.126978924044659,-0.4108042622980408,0.4108042622980408,0.3325298383198781,1.3939056662796534,-1.0390142366369437,1.0390142366369437,0.8940138177233671,11.913917723451537,0.44147795385087996,-0.44147795385087996,-0.10849070428804601,0.4574305634148003,0.024120941315234123,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Household Products,65.0,20.923426039007705,0.08628666666666668,2.9912407219522943,4.937281704930465,0.20201189531299937,0.25347801708087264,2.638888475648431,0.0991309838914775,2.9366485868057093,0.17612081246879568,14.699810215137283,0.7669252268669116,0.1442356013459274,0.14696121639785145,0.41794406702086023,0.2947614474700704,0.059545318668632025,0.029521285061135355,1.8497784625975193,0.7052385525299296,0.026492590435567665,0.07991695945588623,0.041070036799999994,0.07502014516071859,-0.07914262326367742,-1.3522910111557518,-0.4764594123741785,-0.4812194981426632,-0.034556698000068165,0.5975124157253846,0.15701210677375568,0.8502680452089538,-0.5972781362340678,0.39255896742700647,0.9898371036610742,18.627337130726655,2.2960889082810496,-2.2960889082810496,-0.21195759092287794,3.979006207886356,0.9582754970441085,-0.9582754970441085,-0.7756861974007284,1.9754301410639004,0.6634583345845306,-0.6634583345845306,-0.5708689040894824,11.817324967632954,2.882485247504329,-2.882485247504329,-0.7083544079015894,-0.5667167750786696,0.008848670424736027,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Metals & Mining,118.0,15.772992208551264,0.31389285714285714,0.5122513961800621,2.009500095310942,0.04879290291027067,0.12199299050379689,0.886627860674725,0.020115161787292668,1.0969525113776262,0.07275407576943062,8.775473366203418,1.1176392736687326,0.30619543365441304,0.06985830048572893,0.5641508938829588,-0.186267333814514,-0.009088523934166558,0.0889130837595911,1.8160297713012123,1.186267333814514,0.026913162106704254,0.0983995897223422,0.042738237199999994,0.08535157903860636,0.3705530976183908,0.21891691841296504,0.6229086369399699,0.6852959527880659,0.7865661412738261,-0.8194886704294804,-1.0001324413530592,-0.5426298019710755,0.47441865143984785,-0.3939211931199472,-0.8683398445597951,22.223151791035946,-6.450159582484682,6.450159582484682,0.5954300294038184,2.2362204491385764,-0.22672035382763456,0.22672035382763456,0.18352117911432966,1.5957701351087092,-0.7091422744339843,0.7091422744339843,0.6101773871047418,12.727547937565873,-3.9520745713624557,3.9520745713624557,0.9711999204173448,0.5900821290100586,-0.0003198642679448638,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Building Materials,84.0,19.582551594910296,0.07882380952380953,2.927814752767345,3.8350743753728573,0.16815275100455337,0.2196881443702467,2.044181108839453,0.08512713268859058,2.331489359756182,0.12436701056971487,14.336336128481847,1.0289726272779576,0.1792827290906918,0.15376796630950804,0.2990957186386017,0.6159939257318885,0.10358107321391159,0.051881557227759174,2.280431668889983,0.38400607426811145,0.015991408929517538,0.09372685745754836,0.038564386400000004,0.0853406765099064,0.03793207754794122,-0.7607862040554959,-0.10334009885736431,-0.4096506206618353,-0.6924731084538343,0.2308558562524766,0.3864004964204434,-0.13115578337432524,-0.30896121150668854,-0.05159313478880987,0.25736807671787865,22.801123111275274,-3.218571516364978,3.218571516364978,0.2971142199072935,3.929482145432644,-0.09440777005978651,0.09440777005978651,0.07641936414804003,2.1949970640487604,-0.15081595520930735,0.15081595520930735,0.12976872032734535,12.833920764114927,1.5024153643669198,-1.5024153643669198,-0.3692100581502744,0.033523061558101114,-0.017546656250045475,neutral,market_weight,-0.3828552773019129,0.6002386171660951
Retail (General),31.0,18.589337111179443,0.21966000000000002,0.5496583175891782,2.5547269122473546,0.2325648011582706,0.06446843608910052,1.2750663063025574,0.10174838760309442,1.49072622207596,0.0431452678076583,23.641536693855443,0.975838803908616,0.30560334735127553,0.13462559635968163,0.3418109217435857,0.8785816565106527,0.20432716824770394,0.012673034435092408,1.7275112965320418,0.12141834348934728,0.009689002536114608,0.09092670496598407,0.041070036799999994,0.07925672517448225,0.12465182154517157,-0.07368164678375055,0.37920241390482057,-2.241865855936825,-0.04442531110467124,1.056346059165297,2.272052439097977,-3.283925877620037,-0.4529233168176459,1.1827384641449612e-05,0.45293514420228737,22.500606393061755,-3.911269281882312,3.911269281882312,0.3610588472634842,3.9860114993797535,-1.431284587132399,1.431284587132399,1.1585683889607985,2.3055794697442793,-1.030513163441722,1.030513163441722,0.8866991182380108,12.376776795979241,11.264759897876202,-11.264759897876202,-2.768250881603749,-0.09048113178536399,-0.036185356283360726,neutral,market_weight,-0.3828552773019129,0.6002386171660951
